id,unemp,wage,distance,region,avg_county_tuition
391,4.400000095,10.51000023,2,east,0.8244799972
3802,4.400000095,10.51000023,2,east,0.8244799972
2275,4.400000095,10.51000023,2,east,0.8244799972
3618,4.400000095,10.51000023,2,east,0.8244799972
1955,4.400000095,10.51000023,2,east,0.8244799972
4613,4.400000095,10.51000023,2,east,0.8244799972
635,8,9.760000229,0.6999999881,east,0.4849900007
2175,8,9.760000229,0.6999999881,east,0.4849900007
673,8,9.760000229,0.6999999881,east,0.4849900007
1264,8,9.760000229,0.6999999881,east,0.4849900007
3060,8,9.760000229,0.6999999881,east,0.4849900007
4080,3.700000048,9.289999962,1,other,0.7690500021
408,3.700000048,9.289999962,1,other,0.7690500021
2332,3.700000048,9.289999962,1,other,0.7690500021
2320,3.700000048,9.289999962,1,other,0.7690500021
3852,3.700000048,9.289999962,1,other,0.7690500021
4517,4.699999809,10.51000023,1,east,0.8244799972
3121,4.699999809,10.51000023,1,east,0.8244799972
2770,4.699999809,10.51000023,1,east,0.8244799972
1973,4.699999809,10.51000023,1,east,0.8244799972
4366,4.699999809,10.51000023,1,east,0.8244799972
218,4.099999905,10.51000023,0.400000006,east,0.8244799972
973,4.099999905,10.51000023,0.400000006,east,0.8244799972
1396,4.099999905,10.51000023,0.400000006,east,0.8244799972
3977,4.099999905,10.51000023,0.400000006,east,0.8244799972
1230,4.300000191,10.51000023,4,east,0.8244799972
719,4.300000191,10.51000023,4,east,0.8244799972
2061,4.300000191,10.51000023,4,east,0.8244799972
4738,6.5,11.07999992,0.3000000119,other,0.8937600255
317,6.5,11.07999992,0.3000000119,other,0.8937600255
1109,6.5,11.07999992,0.3000000119,other,0.8937600255
3712,6.5,11.07999992,0.3000000119,other,0.8937600255
1029,6.5,11.07999992,0.3000000119,other,0.8937600255
2124,4.099999905,10.51000023,1.700000048,east,0.8244799972
823,4.099999905,10.51000023,1.700000048,east,0.8244799972
1365,4.099999905,10.51000023,1.700000048,east,0.8244799972
2369,6.400000095,11.07999992,0.3000000119,other,0.8937600255
4522,6.400000095,11.07999992,0.3000000119,other,0.8937600255
1682,6.400000095,11.07999992,0.3000000119,other,0.8937600255
699,6.400000095,11.07999992,0.3000000119,other,0.8937600255
4561,4.900000095,8.649999619,0.6999999881,east,0.6847600341
795,4.900000095,8.649999619,0.6999999881,east,0.6847600341
2202,4.900000095,8.649999619,0.6999999881,east,0.6847600341
2832,4.900000095,8.649999619,0.6999999881,east,0.6847600341
3493,4.900000095,8.649999619,0.6999999881,east,0.6847600341
3725,4.900000095,8.649999619,0.6999999881,east,0.6847600341
4534,9.300000191,9.760000229,5,other,0.4849900007
3321,9.300000191,9.760000229,5,other,0.4849900007
2646,9.300000191,9.760000229,5,other,0.4849900007
2855,9.300000191,9.760000229,5,other,0.4849900007
2113,9.300000191,9.760000229,5,other,0.4849900007
1153,9.300000191,9.760000229,5,other,0.4849900007
1822,9.300000191,9.760000229,5,other,0.4849900007
2180,9.300000191,9.760000229,5,other,0.4849900007
2807,3.200000048,9.289999962,4,other,0.7690500021
128,4.099999905,10.51000023,1.200000048,east,0.8244799972
4170,4.099999905,10.51000023,1.200000048,east,0.8244799972
295,4.099999905,10.51000023,1.200000048,east,0.8244799972
3657,4.099999905,10.51000023,1.200000048,east,0.8244799972
2644,4.099999905,10.51000023,1.200000048,east,0.8244799972
4007,3.700000048,9.289999962,2,other,0.7690500021
1839,3.700000048,9.289999962,2,other,0.7690500021
3998,3.700000048,9.289999962,2,other,0.7690500021
1769,3.700000048,9.289999962,2,other,0.7690500021
3359,6.699999809,9.760000229,0.3000000119,other,0.4849900007
1582,6.699999809,9.760000229,0.3000000119,other,0.4849900007
2977,6.699999809,9.760000229,0.3000000119,other,0.4849900007
122,4.800000191,10.51000023,3,east,0.8244799972
4732,4.800000191,10.51000023,3,east,0.8244799972
603,4.800000191,10.51000023,3,east,0.8244799972
1327,4.800000191,10.51000023,3,east,0.8244799972
226,4.800000191,10.51000023,3,east,0.8244799972
1559,4.800000191,10.51000023,3,east,0.8244799972
4732,4.800000191,10.51000023,3,east,0.8244799972
2889,4.699999809,10.51000023,1.5,east,0.8244799972
255,4.699999809,10.51000023,1.5,east,0.8244799972
3744,4.699999809,10.51000023,1.5,east,0.8244799972
2725,4.699999809,10.51000023,1.5,east,0.8244799972
2579,4.699999809,10.51000023,1.5,east,0.8244799972
2443,4.699999809,10.51000023,1.5,east,0.8244799972
3776,4.699999809,10.51000023,1.5,east,0.8244799972
2246,1.399999976,9.289999962,5.5,other,0.7690500021
1600,1.399999976,9.289999962,5.5,other,0.7690500021
2978,1.399999976,9.289999962,5.5,other,0.7690500021
1878,1.399999976,9.289999962,5.5,other,0.7690500021
2874,1.399999976,9.289999962,5.5,other,0.7690500021
4051,6.900000095,11.07999992,1.5,other,0.8937600255
642,6.900000095,11.07999992,1.5,other,0.8937600255
3496,6.900000095,11.07999992,1.5,other,0.8937600255
3695,6.900000095,11.07999992,1.5,other,0.8937600255
1079,6.900000095,11.07999992,1.5,other,0.8937600255
4392,6.900000095,11.07999992,1.5,other,0.8937600255
4397,6.900000095,11.07999992,1.5,other,0.8937600255
1344,6.900000095,11.07999992,1.5,other,0.8937600255
2162,6.900000095,11.07999992,1.5,other,0.8937600255
3434,6.900000095,11.07999992,1.5,other,0.8937600255
3616,6.900000095,11.07999992,1.5,other,0.8937600255
1352,6.900000095,11.07999992,1.5,other,0.8937600255
334,4.099999905,11.07999992,4,east,0.8937600255
939,4.099999905,11.07999992,4,east,0.8937600255
4256,4.099999905,11.07999992,4,east,0.8937600255
79,4.099999905,11.07999992,4,east,0.8937600255
3808,4.099999905,11.07999992,4,east,0.8937600255
1879,4.099999905,11.07999992,4,east,0.8937600255
4071,4.099999905,11.07999992,4,east,0.8937600255
4457,3,9.729999542,14.19999981,other,0.7782899737
1561,3,9.729999542,14.19999981,other,0.7782899737
2285,3,9.729999542,14.19999981,other,0.7782899737
4401,3,9.729999542,14.19999981,other,0.7782899737
1435,6.199999809,9.760000229,8,other,0.4849900007
2451,6.199999809,9.760000229,8,other,0.4849900007
1724,6.199999809,9.760000229,8,other,0.4849900007
1618,6.199999809,9.760000229,8,other,0.4849900007
3527,6.199999809,9.760000229,8,other,0.4849900007
1528,6.199999809,9.760000229,8,other,0.4849900007
4634,5.599999905,11.07999992,2.599999905,other,0.8937600255
1975,5.599999905,11.07999992,2.599999905,other,0.8937600255
4388,5.599999905,11.07999992,2.599999905,other,0.8937600255
1858,6.199999809,10.51000023,5,other,0.8244799972
3048,6.199999809,10.51000023,5,other,0.8244799972
1066,6.199999809,10.51000023,5,other,0.8244799972
2158,6.199999809,10.51000023,5,other,0.8244799972
3287,6.199999809,10.51000023,5,other,0.8244799972
641,6.199999809,10.51000023,5,other,0.8244799972
630,6.199999809,10.51000023,5,other,0.8244799972
3514,6.199999809,10.51000023,5,other,0.8244799972
4724,6.199999809,10.51000023,5,other,0.8244799972
4070,3.5,8.649999619,4,other,0.6847600341
512,3.5,8.649999619,4,other,0.6847600341
3783,3.5,8.649999619,4,other,0.6847600341
3959,3.5,8.649999619,4,other,0.6847600341
3697,3.5,8.649999619,4,other,0.6847600341
4623,3.5,8.649999619,4,other,0.6847600341
2034,3.5,8.649999619,4,other,0.6847600341
3073,5.099999905,11.07999992,1.5,other,0.8937600255
2759,5.099999905,11.07999992,1.5,other,0.8937600255
4332,5.099999905,11.07999992,1.5,other,0.8937600255
3170,5.099999905,11.07999992,1.5,other,0.8937600255
824,5.099999905,11.07999992,1.5,other,0.8937600255
3989,5.099999905,11.07999992,1.5,other,0.8937600255
1675,5.900000095,11.07999992,2.599999905,other,0.8937600255
3986,5.900000095,11.07999992,2.599999905,other,0.8937600255
3770,5.900000095,11.07999992,2.599999905,other,0.8937600255
4272,5.900000095,11.07999992,2.599999905,other,0.8937600255
451,5.900000095,11.07999992,2.599999905,other,0.8937600255
446,5.900000095,11.07999992,2.599999905,other,0.8937600255
2248,5.900000095,11.07999992,2.599999905,other,0.8937600255
2367,5.900000095,11.07999992,2.599999905,other,0.8937600255
4348,5.900000095,11.07999992,2.599999905,other,0.8937600255
3899,5.900000095,11.07999992,2.599999905,other,0.8937600255
473,5.900000095,11.07999992,2.599999905,other,0.8937600255
766,4.699999809,9.729999542,6,east,0.7782899737
652,4.699999809,9.729999542,6,east,0.7782899737
4493,4.699999809,9.729999542,6,east,0.7782899737
2741,4.699999809,9.729999542,6,east,0.7782899737
3854,4.699999809,9.729999542,6,east,0.7782899737
2927,8.100000381,10.51000023,1.5,east,0.8244799972
3025,8.100000381,10.51000023,1.5,east,0.8244799972
3531,8.100000381,10.51000023,1.5,east,0.8244799972
312,8.100000381,10.51000023,1.5,east,0.8244799972
2240,8.100000381,10.51000023,1.5,east,0.8244799972
3223,8.100000381,10.51000023,1.5,east,0.8244799972
1107,8.100000381,10.51000023,1.5,east,0.8244799972
745,8.100000381,10.51000023,1.5,east,0.8244799972
1446,8.100000381,10.51000023,1.5,east,0.8244799972
1791,8.100000381,10.51000023,1.5,east,0.8244799972
3622,8.100000381,10.51000023,1.5,east,0.8244799972
2749,3.599999905,9.729999542,0.1000000015,other,0.7782899737
662,3.599999905,9.729999542,0.1000000015,other,0.7782899737
2645,3.599999905,9.729999542,0.1000000015,other,0.7782899737
4387,3.599999905,9.729999542,0.1000000015,other,0.7782899737
89,3.599999905,9.729999542,0.1000000015,other,0.7782899737
1669,3.599999905,9.729999542,0.1000000015,other,0.7782899737
4618,5.5,11.07999992,3.5,other,0.8937600255
1967,5.5,11.07999992,3.5,other,0.8937600255
1581,5.5,11.07999992,3.5,other,0.8937600255
3767,5.5,11.07999992,3.5,other,0.8937600255
854,5.5,11.07999992,3.5,other,0.8937600255
4127,7.199999809,11.07999992,4,other,0.8937600255
4661,7.199999809,11.07999992,4,other,0.8937600255
67,7.199999809,11.07999992,4,other,0.8937600255
3373,7.199999809,11.07999992,4,other,0.8937600255
4238,7.199999809,11.07999992,4,other,0.8937600255
2149,5.300000191,10.51000023,1.5,other,0.8244799972
4350,5.300000191,10.51000023,1.5,other,0.8244799972
1234,5.300000191,10.51000023,1.5,other,0.8244799972
2762,5.300000191,10.51000023,1.5,other,0.8244799972
4598,10.69999981,10.51000023,5.5,other,0.8244799972
2401,10.69999981,10.51000023,5.5,other,0.8244799972
1665,9.899999619,9.760000229,6.5,other,0.4849900007
4365,9.899999619,9.760000229,6.5,other,0.4849900007
139,9.899999619,9.760000229,6.5,other,0.4849900007
1489,9.899999619,9.760000229,6.5,other,0.4849900007
4459,9.899999619,9.760000229,6.5,other,0.4849900007
3178,10.30000019,10.51000023,6,other,0.8244799972
156,10.30000019,10.51000023,6,other,0.8244799972
75,8.300000191,10.51000023,4,east,0.8244799972
1209,8.300000191,10.51000023,4,east,0.8244799972
4632,4.300000191,9.729999542,10.5,east,0.7782899737
3050,4.300000191,9.729999542,10.5,east,0.7782899737
1210,4.300000191,9.729999542,10.5,east,0.7782899737
636,4.300000191,9.729999542,10.5,east,0.7782899737
3696,3.299999952,11.07999992,4.5,other,0.8937600255
1398,3.299999952,11.07999992,4.5,other,0.8937600255
577,3.299999952,11.07999992,4.5,other,0.8937600255
648,3.299999952,11.07999992,4.5,other,0.8937600255
1135,3.299999952,11.07999992,4.5,other,0.8937600255
3157,3.299999952,11.07999992,4.5,other,0.8937600255
4085,7,9.760000229,0.200000003,other,0.4849900007
3088,7,9.760000229,0.200000003,other,0.4849900007
3966,5,9.729999542,0.5,east,0.7782899737
3960,5,9.729999542,0.5,east,0.7782899737
1666,5,9.729999542,0.5,east,0.7782899737
1507,5,9.729999542,0.5,east,0.7782899737
2308,5,9.729999542,0.5,east,0.7782899737
1169,5,9.729999542,0.5,east,0.7782899737
2712,5,9.729999542,0.5,east,0.7782899737
563,7.699999809,11.07999992,4.5,other,0.8937600255
22,7.699999809,11.07999992,4.5,other,0.8937600255
2799,7.699999809,11.07999992,4.5,other,0.8937600255
3967,6.099999905,9.760000229,0.5,other,0.4849900007
2924,6.099999905,9.760000229,0.5,other,0.4849900007
2478,6.099999905,9.760000229,0.5,other,0.4849900007
960,6.099999905,9.760000229,0.5,other,0.4849900007
3766,6.099999905,9.760000229,0.5,other,0.4849900007
4435,4.199999809,11.07999992,6,east,0.8937600255
66,4.199999809,11.07999992,6,east,0.8937600255
2774,4.199999809,11.07999992,6,east,0.8937600255
1424,4.199999809,11.07999992,6,east,0.8937600255
1205,4.199999809,11.07999992,6,east,0.8937600255
4220,4.199999809,11.07999992,6,east,0.8937600255
1142,3.599999905,9.289999962,5,other,0.7690500021
445,3.599999905,9.289999962,5,other,0.7690500021
3700,3.599999905,9.289999962,5,other,0.7690500021
3675,3.599999905,9.289999962,5,other,0.7690500021
324,3.599999905,9.289999962,5,other,0.7690500021
3980,6.400000095,9.760000229,1.200000048,other,0.4849900007
1876,6.400000095,9.760000229,1.200000048,other,0.4849900007
4372,6.199999809,11.07999992,5,other,0.8937600255
980,6.199999809,11.07999992,5,other,0.8937600255
2401,6.199999809,11.07999992,5,other,0.8937600255
1976,6.199999809,11.07999992,5,other,0.8937600255
2072,6.199999809,11.07999992,5,other,0.8937600255
1702,6.5,11.07999992,0.6999999881,other,0.8937600255
1119,6.5,11.07999992,0.6999999881,other,0.8937600255
1053,6.5,11.07999992,0.6999999881,other,0.8937600255
1937,6.5,11.07999992,0.6999999881,other,0.8937600255
1408,6.5,11.07999992,0.6999999881,other,0.8937600255
3951,6.5,11.07999992,0.6999999881,other,0.8937600255
3800,6.400000095,9.760000229,0,other,0.4849900007
1393,6.400000095,9.760000229,0,other,0.4849900007
2267,6.400000095,9.760000229,0,other,0.4849900007
3586,6.400000095,9.760000229,0,other,0.4849900007
3048,6.400000095,9.760000229,0,other,0.4849900007
1957,6.400000095,9.760000229,0,other,0.4849900007
2061,6.400000095,9.760000229,0,other,0.4849900007
47,6.400000095,9.760000229,0,other,0.4849900007
3581,5.5,10.51000023,0,other,0.8244799972
1004,5.5,10.51000023,0,other,0.8244799972
4149,5.5,10.51000023,0,other,0.8244799972
3202,5.5,10.51000023,0,other,0.8244799972
208,5.5,10.51000023,0,other,0.8244799972
148,5.5,10.51000023,0,other,0.8244799972
1159,5.5,10.51000023,0,other,0.8244799972
4234,5.5,10.51000023,0,other,0.8244799972
3276,4.699999809,10.51000023,1.200000048,east,0.8244799972
2254,4.699999809,10.51000023,1.200000048,east,0.8244799972
3898,4.699999809,10.51000023,1.200000048,east,0.8244799972
4669,4.699999809,10.51000023,1.200000048,east,0.8244799972
3265,4.699999809,10.51000023,1.200000048,east,0.8244799972
570,4.699999809,10.51000023,1.200000048,east,0.8244799972
1496,4.699999809,10.51000023,1.200000048,east,0.8244799972
376,8.600000381,9.760000229,0.5,east,0.4849900007
759,8.600000381,9.760000229,0.5,east,0.4849900007
1046,8.600000381,9.760000229,0.5,east,0.4849900007
1358,8.600000381,9.760000229,0.5,east,0.4849900007
97,8.600000381,9.760000229,0.5,east,0.4849900007
3133,2.799999952,9.729999542,7.800000191,other,0.7782899737
1347,2.799999952,9.729999542,7.800000191,other,0.7782899737
3331,2.799999952,9.729999542,7.800000191,other,0.7782899737
2745,2.799999952,9.729999542,7.800000191,other,0.7782899737
1039,2.799999952,9.729999542,7.800000191,other,0.7782899737
4073,2.799999952,9.729999542,7.800000191,other,0.7782899737
1666,2.799999952,9.729999542,7.800000191,other,0.7782899737
4591,2.799999952,9.729999542,7.800000191,other,0.7782899737
2216,5,9.289999962,4,east,0.7690500021
3107,5,9.289999962,4,east,0.7690500021
4018,5,9.289999962,4,east,0.7690500021
2208,5,9.289999962,4,east,0.7690500021
4120,5,9.289999962,4,east,0.7690500021
765,5,9.289999962,4,east,0.7690500021
2388,5,9.289999962,4,east,0.7690500021
2316,5,9.289999962,4,east,0.7690500021
3271,5,9.289999962,4,east,0.7690500021
1198,5.699999809,9.289999962,1,other,0.7690500021
1748,5.699999809,9.289999962,1,other,0.7690500021
3958,5.699999809,9.289999962,1,other,0.7690500021
352,5.699999809,9.289999962,1,other,0.7690500021
4256,5.699999809,9.289999962,1,other,0.7690500021
1643,4.800000191,10.51000023,4,east,0.8244799972
4313,4.800000191,10.51000023,4,east,0.8244799972
1459,9.5,9.640000343,0.1000000015,other,1.152420044
4511,9.5,9.640000343,0.1000000015,other,1.152420044
1926,9.5,9.640000343,0.1000000015,other,1.152420044
3195,9.5,9.640000343,0.1000000015,other,1.152420044
513,9.5,9.640000343,0.1000000015,other,1.152420044
1006,9.5,9.640000343,0.1000000015,other,1.152420044
2665,9.5,9.640000343,0.1000000015,other,1.152420044
3494,10.69999981,10.03999996,0.1000000015,other,1.127020001
2717,10.69999981,10.03999996,0.1000000015,other,1.127020001
1692,10.69999981,10.03999996,0.1000000015,other,1.127020001
2215,10.69999981,10.03999996,0.1000000015,other,1.127020001
2334,9.5,9.640000343,0.400000006,other,1.152420044
1147,9.5,9.640000343,0.400000006,other,1.152420044
586,9.5,9.640000343,0.400000006,other,1.152420044
889,9.5,9.640000343,0.6999999881,other,1.152420044
2034,9.5,9.640000343,0.6999999881,other,1.152420044
2703,9.5,9.640000343,0.6999999881,other,1.152420044
492,9.5,9.640000343,0.6999999881,other,1.152420044
4550,9.5,9.640000343,0.6999999881,other,1.152420044
3827,8.199999809,7.539999962,0.8000000119,east,0.8187100291
75,8.199999809,7.539999962,0.8000000119,east,0.8187100291
3918,8.199999809,7.539999962,0.8000000119,east,0.8187100291
2450,8.199999809,7.539999962,0.5,east,0.8187100291
3213,8.199999809,7.539999962,0.5,east,0.8187100291
3929,4,7.539999962,0.400000006,east,0.8187100291
1812,4,7.539999962,0.400000006,east,0.8187100291
4074,4,7.539999962,0.400000006,east,0.8187100291
3957,4,7.539999962,0.400000006,east,0.8187100291
2879,4,7.539999962,0.400000006,east,0.8187100291
3300,8.199999809,7.539999962,0.5,east,0.8187100291
970,8.199999809,7.539999962,0.5,east,0.8187100291
3130,8.199999809,7.539999962,0.5,east,0.8187100291
3007,8.199999809,7.539999962,0.5,east,0.8187100291
3379,8.199999809,7.539999962,0.400000006,east,0.8187100291
935,8.199999809,7.539999962,0.400000006,east,0.8187100291
4645,8.199999809,7.539999962,0.400000006,east,0.8187100291
221,8.199999809,7.539999962,0.400000006,east,0.8187100291
745,8.199999809,7.539999962,0.400000006,east,0.8187100291
1780,8.199999809,7.539999962,0.400000006,east,0.8187100291
4657,8.199999809,7.539999962,0.400000006,east,0.8187100291
4258,10.80000019,9.920000076,0.1000000015,other,0.4549700022
1246,10.80000019,9.920000076,0.1000000015,other,0.4549700022
1484,10.80000019,9.920000076,0.1000000015,other,0.4549700022
4649,10.80000019,9.920000076,0.1000000015,other,0.4549700022
1328,10.80000019,9.920000076,0.1000000015,other,0.4549700022
3928,10.80000019,9.920000076,0.1000000015,other,0.4549700022
3873,10.80000019,9.920000076,0.1000000015,other,0.4549700022
1386,10.80000019,9.920000076,0.1000000015,other,0.4549700022
3468,10.80000019,9.920000076,0.1000000015,other,0.4549700022
1117,5.900000095,9.920000076,0.3000000119,other,0.4549700022
305,5.900000095,9.920000076,0.3000000119,other,0.4549700022
3766,5.900000095,9.920000076,0.3000000119,other,0.4549700022
1630,5.900000095,9.920000076,0.3000000119,other,0.4549700022
2877,5.900000095,9.920000076,0.3000000119,other,0.4549700022
2684,5.900000095,9.920000076,0.3000000119,other,0.4549700022
3702,5.900000095,9.920000076,0.3000000119,other,0.4549700022
429,5.900000095,9.920000076,0.3000000119,other,0.4549700022
571,5.900000095,9.920000076,0.3000000119,other,0.4549700022
2045,5.900000095,9.920000076,0.3000000119,other,0.4549700022
2761,5.900000095,9.920000076,0.3000000119,other,0.4549700022
670,5.900000095,9.920000076,0.3000000119,other,0.4549700022
2799,5.900000095,9.920000076,0.3000000119,other,0.4549700022
2160,4.800000191,9.920000076,4.5,east,0.4549700022
228,4.800000191,9.920000076,4.5,east,0.4549700022
601,4.800000191,9.920000076,4.5,east,0.4549700022
3962,4.800000191,9.920000076,4.5,east,0.4549700022
1005,4.800000191,9.920000076,4.5,east,0.4549700022
1827,4.800000191,9.920000076,4.5,east,0.4549700022
2779,4.800000191,9.920000076,4.5,east,0.4549700022
62,4.800000191,9.920000076,4.5,east,0.4549700022
2091,4.800000191,9.920000076,4.5,east,0.4549700022
237,4.800000191,9.920000076,4.5,east,0.4549700022
589,4.800000191,9.920000076,4.5,east,0.4549700022
261,10.80000019,9.920000076,0.400000006,other,0.4549700022
3528,10.80000019,9.920000076,0.400000006,other,0.4549700022
1610,10.80000019,9.920000076,0.400000006,other,0.4549700022
537,10.80000019,9.920000076,0.400000006,other,0.4549700022
2807,10.80000019,9.920000076,0.400000006,other,0.4549700022
3651,10.80000019,9.920000076,0.400000006,other,0.4549700022
510,5.900000095,9.920000076,1,other,0.4549700022
689,5.900000095,9.920000076,1,other,0.4549700022
1146,5.900000095,9.920000076,1,other,0.4549700022
4043,5.900000095,9.920000076,1,other,0.4549700022
2515,5.900000095,9.920000076,1,other,0.4549700022
3821,5.900000095,9.920000076,1,other,0.4549700022
4525,5.900000095,9.920000076,1,other,0.4549700022
1488,9.100000381,9.920000076,3,other,0.4549700022
916,9.100000381,9.920000076,3,other,0.4549700022
3647,9.100000381,9.920000076,3,other,0.4549700022
907,9.100000381,9.920000076,3,other,0.4549700022
2167,9.100000381,9.920000076,3,other,0.4549700022
3943,9.100000381,9.920000076,3,other,0.4549700022
3097,9.100000381,9.920000076,3,other,0.4549700022
224,5.900000095,9.920000076,2.200000048,other,0.4549700022
2955,5.900000095,9.920000076,2.200000048,other,0.4549700022
4603,5.900000095,9.920000076,2.200000048,other,0.4549700022
2619,5.900000095,9.920000076,2.200000048,other,0.4549700022
493,5.900000095,9.920000076,2.200000048,other,0.4549700022
2515,5.900000095,9.920000076,2.200000048,other,0.4549700022
1556,5.900000095,9.920000076,2.200000048,other,0.4549700022
3228,5.900000095,9.920000076,0.200000003,other,0.4549700022
3290,5.900000095,9.920000076,0.200000003,other,0.4549700022
2526,5.900000095,9.920000076,0.200000003,other,0.4549700022
1487,5.900000095,9.920000076,0.200000003,other,0.4549700022
401,5.900000095,9.920000076,0.3000000119,other,0.4549700022
2266,5.900000095,9.920000076,0.3000000119,other,0.4549700022
1714,5.900000095,9.920000076,0.3000000119,other,0.4549700022
790,5.900000095,9.920000076,0.3000000119,other,0.4549700022
4589,5.900000095,9.920000076,0.3000000119,other,0.4549700022
3378,5.900000095,9.920000076,0.3000000119,other,0.4549700022
1750,5.900000095,9.920000076,0.3000000119,other,0.4549700022
1257,5.900000095,9.920000076,0.3000000119,other,0.4549700022
3678,5.900000095,9.920000076,0.3000000119,other,0.4549700022
1715,5.900000095,9.920000076,0.3000000119,other,0.4549700022
1398,5.900000095,9.920000076,0.3000000119,other,0.4549700022
4454,5.900000095,9.920000076,0.3000000119,other,0.4549700022
3785,5.900000095,9.920000076,1,other,0.4549700022
1156,5.900000095,9.920000076,1,other,0.4549700022
429,5.900000095,9.920000076,1,other,0.4549700022
3208,5.900000095,9.920000076,1,other,0.4549700022
3560,9.100000381,9.920000076,1,other,0.4549700022
3515,9.100000381,9.920000076,1,other,0.4549700022
1923,9.100000381,9.920000076,1,other,0.4549700022
4464,9.100000381,9.920000076,1,other,0.4549700022
2145,9.100000381,9.920000076,1,other,0.4549700022
998,9.100000381,9.920000076,1,other,0.4549700022
4340,9.100000381,9.920000076,1,other,0.4549700022
4676,9.100000381,9.920000076,1,other,0.4549700022
2261,9.100000381,9.920000076,1,other,0.4549700022
523,9.100000381,9.920000076,1,other,0.4549700022
3750,9.100000381,9.920000076,1,other,0.4549700022
4267,9.100000381,9.920000076,1,other,0.4549700022
1862,12.80000019,9.920000076,0.6000000238,other,0.4549700022
302,12.80000019,9.920000076,0.6000000238,other,0.4549700022
1257,12.80000019,9.920000076,0.6000000238,other,0.4549700022
4094,12.80000019,9.920000076,0.6000000238,other,0.4549700022
37,12.80000019,9.920000076,0.6000000238,other,0.4549700022
2337,12.80000019,9.920000076,0.6000000238,other,0.4549700022
2012,12.80000019,9.920000076,0.6000000238,other,0.4549700022
134,12.80000019,9.920000076,0.6000000238,other,0.4549700022
4025,5.099999905,9.920000076,3.5,other,0.4549700022
1068,5.099999905,9.920000076,3.5,other,0.4549700022
353,5.099999905,9.920000076,3.5,other,0.4549700022
3285,5.099999905,9.920000076,3.5,other,0.4549700022
4604,5.099999905,9.920000076,3.5,other,0.4549700022
2237,5.099999905,9.920000076,3.5,other,0.4549700022
3599,5.099999905,9.920000076,3.5,other,0.4549700022
2345,5.099999905,9.920000076,3.5,other,0.4549700022
255,5.099999905,9.920000076,3.5,other,0.4549700022
4207,5.099999905,9.920000076,3.5,other,0.4549700022
3801,5.099999905,9.920000076,3.5,other,0.4549700022
568,5.900000095,9.920000076,0.8999999762,other,0.4549700022
3228,5.900000095,9.920000076,0.8999999762,other,0.4549700022
4691,5.900000095,9.920000076,0.8999999762,other,0.4549700022
2516,5.900000095,9.920000076,0.8999999762,other,0.4549700022
3150,5.900000095,9.920000076,0.8999999762,other,0.4549700022
3000,5.900000095,9.920000076,0.8999999762,other,0.4549700022
393,12.80000019,9.920000076,0.1000000015,other,0.4549700022
3290,12.80000019,9.920000076,0.1000000015,other,0.4549700022
618,12.80000019,9.920000076,0.1000000015,other,0.4549700022
4719,12.80000019,9.920000076,0.1000000015,other,0.4549700022
4609,12.80000019,9.920000076,0.1000000015,other,0.4549700022
2085,12.80000019,9.920000076,0.1000000015,other,0.4549700022
3316,12.80000019,9.920000076,0.1000000015,other,0.4549700022
4310,12.80000019,9.920000076,0.1000000015,other,0.4549700022
842,12.80000019,9.920000076,0.1000000015,other,0.4549700022
595,12.80000019,9.920000076,0.1000000015,other,0.4549700022
1843,12.80000019,9.920000076,0.1000000015,other,0.4549700022
3856,5.900000095,9.920000076,0.1000000015,other,0.4549700022
242,5.900000095,9.920000076,0.1000000015,other,0.4549700022
3154,5.900000095,9.920000076,0.1000000015,other,0.4549700022
1769,5.900000095,9.920000076,0.1000000015,other,0.4549700022
552,5.900000095,9.920000076,0.1000000015,other,0.4549700022
982,5.900000095,9.920000076,0.1000000015,other,0.4549700022
376,10.39999962,9.920000076,16,other,0.4549700022
3807,10.39999962,9.920000076,16,other,0.4549700022
1528,10.39999962,9.920000076,16,other,0.4549700022
4365,10.39999962,9.920000076,16,other,0.4549700022
1868,10.39999962,9.920000076,16,other,0.4549700022
919,10.39999962,9.920000076,16,other,0.4549700022
3702,10.39999962,9.920000076,16,other,0.4549700022
3354,10.39999962,9.920000076,16,other,0.4549700022
418,10.39999962,9.920000076,16,other,0.4549700022
2580,3.200000048,9.920000076,4.5,other,0.4549700022
1850,3.200000048,9.920000076,4.5,other,0.4549700022
597,5.900000095,9.920000076,0.400000006,other,0.4549700022
3836,5.900000095,9.920000076,0.400000006,other,0.4549700022
888,5.900000095,9.920000076,0.400000006,other,0.4549700022
3689,5.900000095,9.920000076,0.400000006,other,0.4549700022
4529,5.900000095,9.920000076,0.400000006,other,0.4549700022
923,5.900000095,9.920000076,0.400000006,other,0.4549700022
4685,5.900000095,9.920000076,0.400000006,other,0.4549700022
3421,5.900000095,9.920000076,0.400000006,other,0.4549700022
1390,5.900000095,9.920000076,0.400000006,other,0.4549700022
1100,5.900000095,9.920000076,0.400000006,other,0.4549700022
4418,5.900000095,9.920000076,0.400000006,other,0.4549700022
3840,5.900000095,9.920000076,0.400000006,other,0.4549700022
3683,5.900000095,9.920000076,0.400000006,other,0.4549700022
3584,5.900000095,9.920000076,0.5,other,0.4549700022
1466,5.900000095,9.920000076,0.5,other,0.4549700022
3137,5.900000095,9.920000076,0.5,other,0.4549700022
558,5.900000095,9.920000076,0.5,other,0.4549700022
1674,5.900000095,9.920000076,0.5,other,0.4549700022
