id,academic_score,student_tuition,education
158,59.09999847,100833,17
2519,48.16999817,108626,12
1012,47.08000183,58219,16
3067,44.93000031,108300,12
1595,44.70999908,98358,12
945,53.13999939,109131,12
972,38.65999985,82674,12
2571,36.22000122,108779,12
2648,55.15000153,90231,16
1922,53.90999985,106092,14
968,49.38000107,112070,17
1751,46.93000031,54013,12
1625,58.22999954,109801,14
4174,43.75,51607,12
345,40.77999878,88227,17
1542,61.95999908,53934,16
2504,47.61999893,62673,12
2179,61.13000107,51524,16
4271,61.09999847,96845,16
1741,67.09999847,92532,16
917,50.72000122,118614,12
78,57.25999832,56004,16
3363,67.91999817,67160,16
3687,48.36999893,109206,16
945,52.88000107,107380,12
3623,47.02000046,108353,12
419,60.66999817,89057,16
1479,54.40999985,107835,12
1090,54.50999832,50705,15
532,53.59000015,117978,14
593,62.02999878,78562,12
2501,55.88999939,55162,15
326,63.09000015,61250,12
954,42.36999893,117849,14
1973,54.40000153,62402,12
3248,57.54999924,109462,16
1206,56.83000183,117722,15
524,47.70000076,78551,13
2677,51.20999908,116759,16
3649,56.61999893,51995,13
1524,52.70999908,73403,15
2174,47.09999847,69936,16
1583,53.45999908,104466,18
3674,51.31000137,97533,15
2570,45.27999878,53040,13
3812,65.23000336,97423,17
2562,61.61999893,98738,12
1807,63.66999817,96103,16
2185,54.31999969,90453,13
3799,49.24000168,103305,16
4024,55.38000107,100009,16
2590,58.84999847,106289,12
2579,49.65000153,76335,14
2629,37.22999954,73866,15
4073,47.13999939,115646,13
1623,38.66999817,90659,14
4479,51.02999878,102510,12
4656,52.47999954,100745,12
1266,49.34999847,60206,12
2675,66.80000305,76437,16
3469,53.88000107,115361,16
1415,45.93999863,119845,12
1993,58.90000153,106457,12
1264,65.19999695,119175,17
4356,48.25,67328,12
4286,68.77999878,83085,16
1420,56,54635,15
1859,61.54000092,64063,16
1411,48.61999893,61220,15
397,44.72000122,77509,12
3773,36.61000061,89380,12
419,55.63000107,108581,16
1757,36.18999863,57605,12
4279,44.40000153,102658,12
894,48.54999924,50377,17
684,55.02000046,51389,12
3137,63.36999893,70797,17
2953,54.79000092,80711,17
4139,59.61999893,74108,15
994,55.43999863,115858,16
1388,61.75,73851,17
3576,54.81999969,104654,15
3515,55.09000015,50059,14
548,41.13999939,112156,12
4731,55,87568,12
2851,58,117695,16
323,60.27000046,55486,12
3116,46.40000153,109729,14
3246,44.86000061,102826,12
3701,64.51000214,102306,16
1991,48.34000015,98167,13
3158,51.99000168,91883,16
1099,64,79511,15
3454,45.09999847,69600,12
4201,41.66999817,86680,12
250,56.25999832,96448,13
2247,45.06999969,108975,15
3120,53.08000183,119259,15
4157,60.31000137,92472,16
3726,57.06999969,80814,14
1032,49.90999985,60323,13
3659,65.12000275,106945,14
4032,43.75999832,97445,12
2079,38.27000046,56202,12
3275,55.65000153,83847,14
3775,45.22000122,70058,15
2794,55.40999985,54907,12
71,54.40000153,104782,16
271,44.20000076,97650,14
281,62.70999908,83711,16
286,55.31000137,50566,16
1298,51.29000092,84147,15
2266,42.63999939,85943,12
1902,50.18000031,117143,13
2259,37.93000031,63726,12
3052,54.70000076,66801,16
3592,54.36999893,109544,12
906,39.27999878,86205,12
4291,45.11999893,67070,18
651,64.01000214,97611,16
3631,38.06999969,80959,16
2761,56.95999908,100222,14
3096,40.61000061,116276,12
1776,56.58000183,79636,12
3302,46.54000092,107854,15
4502,52.06999969,111330,12
3351,55.15999985,98275,14
4489,41.65000153,98481,14
3316,36.70000076,109888,12
580,39.09000015,81478,12
3360,58.95999908,69236,14
4086,65.58999634,87129,18
2800,48.16999817,94778,12
3040,47.75999832,86415,12
1408,52.25,70290,12
3537,56.59000015,107296,12
676,47.22000122,69930,14
3628,55.77999878,77445,12
752,55.86000061,100641,16
3862,61.81000137,69572,15
4422,43.18999863,96261,12
1718,65.79000092,60263,16
3853,44.09999847,114030,12
1659,62.61000061,93071,13
4014,53.91999817,90695,12
690,65.11000061,76001,17
4551,63.95000076,55530,14
2756,54.66999817,115868,12
486,52.88999939,63470,16
4399,46.97999954,62547,16
1064,60.20000076,91332,16
1959,59.09000015,100381,12
553,44.93000031,55626,16
3374,47.08000183,54342,13
1151,57.25999832,114566,12
1878,64.08000183,82781,16
2854,58.24000168,91054,12
2128,55.24000168,56224,13
1715,58.02000046,95279,16
3380,59.84000015,92721,16
231,57.41999817,56140,12
1269,59.77999878,81364,13
3031,45.52000046,62443,13
3375,38.54000092,119044,12
641,40.93000031,88386,12
3779,48.47000122,75099,12
2205,58.25999832,50292,15
3318,50.11999893,98665,16
3234,64.16999817,83415,12
4665,58.90000153,115322,12
4128,59.74000168,50447,15
1397,40.31000137,59578,12
2247,61.29000092,87521,16
2126,54.00999832,96190,12
2486,59.38999939,55093,12
2924,55.09000015,74856,12
3034,51.40000153,80305,16
24,46.06000137,105193,12
2241,50.31999969,94966,12
27,58.27999878,52630,12
1570,57,79060,16
2072,50.75,54054,12
4416,46.24000168,119119,12
3500,56.75999832,107345,14
435,44.5,93340,12
7,62.81000137,111624,16
3849,56.00999832,51319,12
2119,61.18999863,110065,16
3251,64.94000244,104642,16
1975,42.47000122,71709,12
993,67.45999908,60468,12
2515,60.34000015,50291,14
580,48.93000031,72262,12
1398,61.02999878,110863,16
3731,54.70999908,69733,18
4254,50.56000137,68616,12
1320,60.70999908,92272,14
282,39.54999924,90302,12
3995,46.43000031,70983,12
3698,36.00999832,98580,12
3978,44.75999832,72070,12
1933,59.54000092,72580,12
4052,69.37999725,87787,12
1012,61.18000031,67359,16
1059,50.75,58198,12
1356,58.38000107,57179,12
2264,55.06999969,91523,12
4728,55.52000046,98333,12
3778,51.27000046,90033,16
739,67.98000336,79977,16
1333,52.02999878,81174,16
2930,52.15000153,54164,12
4525,54.15999985,56544,15
303,40.34999847,99508,12
37,57.18000031,78053,17
3036,51.84999847,106888,14
2721,61.84000015,117620,12
3073,49.45000076,68070,16
3595,35.86999893,82123,12
2664,51.68000031,71431,16
4523,46.84999847,115410,16
3599,59.54000092,58078,12
1520,61.22999954,106597,12
4565,68.04000092,111222,16
2754,39.63999939,94825,12
3811,43.00999832,103565,13
3717,44.29999924,112295,12
344,40.79000092,78853,13
4622,40.86000061,65657,13
1356,39.79000092,83464,12
3419,35.84999847,52666,12
2547,35.36999893,51378,12
2071,40.63000107,101841,12
1196,50.02000046,117200,12
2112,41.86000061,54508,14
1290,39.25,118504,12
3381,38.72000122,96085,13
2534,37.00999832,94163,16
1430,51.45999908,68244,12
3553,36.16999817,52905,12
2325,34.88999939,90534,12
3445,65.25,116981,17
2392,47.5,65123,13
4703,43.09000015,105006,14
655,57.18999863,86199,12
3906,64.36000061,113885,16
3684,65.05000305,86899,16
3908,42.38000107,89824,12
1527,40.29000092,85697,12
1523,60.61000061,108181,16
4407,45.99000168,116418,13
3107,62.33000183,81058,13
4436,59.41999817,55308,16
1715,50.25,92623,13
2657,42.61000061,105132,13
821,44.99000168,67161,14
1452,49.29000092,53527,12
1011,53.31000137,83524,13
1257,55.36000061,75794,14
4049,58.09999847,116108,13
3669,49.27000046,94129,16
4505,54.25999832,73667,12
425,43.04999924,65533,12
569,49.86999893,69564,12
2690,48.84999847,52300,12
3447,37.15000153,114434,12
2300,53.18999863,66157,14
1421,66.83999634,93414,17
1636,57.90999985,52639,13
2049,54.97999954,116199,12
3230,39.54999924,74831,12
1455,57,50030,15
4325,51.81000137,107695,16
3993,39.75,101764,12
1080,47.50999832,99286,12
333,61.40999985,68308,12
1865,64.80999756,115367,16
2865,57.43999863,100618,15
2042,63.43000031,97427,12
1551,49.68999863,70248,12
2693,55.29000092,112729,16
2444,52.22999954,91890,12
2612,63.27000046,91552,18
1561,44.59000015,77897,12
886,53.22999954,52842,15
2844,46.84000015,51260,13
4375,57.34000015,102504,15
1838,64.87999725,51613,13
3843,40.70999908,69777,12
2026,46.90999985,51576,12
2874,35.20999908,58805,12
4483,42.63999939,50002,13
644,38.06999969,65411,13
4579,53.34999847,88635,18
3703,55.06000137,50276,17
252,37.81000137,113409,13
3868,51.90999985,99614,15
79,60.99000168,112510,12
4152,59.79999924,94776,12
3254,60.49000168,56596,17
2459,60.68000031,63136,12
4426,52.75999832,50848,12
1493,39.24000168,100499,12
1748,40.58000183,72186,13
1479,39.38000107,79965,12
4349,51.95000076,73892,12
4106,51.63000107,104817,12
4310,67.01000214,54512,17
2471,53.86999893,52974,12
2907,58.29000092,101353,15
3762,45.25999832,113782,12
4355,51.09999847,53880,12
4112,47.88000107,53503,12
767,61.34999847,119012,12
1903,54.93999863,54335,12
4422,54.90999985,93706,13
219,56.52000046,51968,13
494,58.91999817,87671,16
535,38.68000031,53835,12
2913,51.65000153,57657,13
4269,38.93000031,112775,12
3589,42.77999878,99158,13
4338,34.45000076,108732,12
2412,68.80000305,100837,16
4738,57.36999893,62641,16
3605,65.05000305,53246,16
4120,62.65999985,116207,17
1263,63.95000076,108046,16
3475,50.66999817,96996,12
2418,40.84999847,75814,12
1808,56.47999954,59203,16
328,54.54000092,113448,17
61,54.11000061,104314,15
465,68.72000122,52065,17
575,62.38000107,56593,16
1149,55.79999924,59356,17
1325,36.20000076,83194,12
954,32.47999954,69502,12
3695,41.72000122,106230,16
3224,46.99000168,107504,12
3810,58.93999863,101558,14
378,42.43999863,93201,12
1649,62.59000015,79342,17
3595,57.86000061,93921,16
935,66.38999939,81650,16
2273,64.23000336,61183,16
1145,54.84999847,50091,16
4142,62.06000137,118589,12
3031,57.38000107,78492,17
3653,57.99000168,79923,12
1791,59.13000107,64192,17
2880,55.27999878,103170,16
2774,62.86999893,93101,13
419,47.18000031,119622,12
1280,54.43000031,115243,15
3717,67.04000092,114499,12
2850,54.04999924,75135,13
2853,56.11999893,115536,14
1477,61.09999847,86865,13
1771,56.75,78077,14
2650,57.81000137,92668,12
1352,39.95999908,55595,15
3211,46.41999817,72884,16
1255,57.16999817,74539,17
2913,60.11000061,59517,16
3436,55.65999985,95569,12
3315,67.45999908,96581,16
2053,36.70000076,82996,12
1347,50.68999863,82963,13
2704,51.88000107,51368,13
646,58.13999939,63576,16
4327,55.36000061,118278,16
2121,40.81999969,56782,14
967,46.97999954,113496,12
2376,37.72000122,61092,12
1402,56.58000183,84397,16
1440,32.27000046,96349,13
410,44.90000153,91309,16
2318,50.16999817,99210,16
834,63.00999832,54034,16
642,47.43999863,103962,13
123,50.06999969,74607,12
2815,62.93000031,87315,16
396,43.70000076,63552,12
1136,60.29999924,113798,15
1424,54.34999847,97058,12
988,63.36999893,71191,15
4576,56.56000137,114878,15
2561,55.16999817,76661,12
822,56.74000168,80200,16
4013,57.88000107,113143,16
943,56.34000015,89669,16
933,52.02999878,95319,15
3972,58.65000153,98150,16
3106,49.93000031,79167,12
2164,55.20000076,117409,13
4738,40.56999969,81349,12
1159,41.22999954,81726,15
164,52.34999847,113539,16
2298,67.26000214,117509,16
2177,59.25999832,54418,16
2724,48.33000183,66477,12
132,51.40999985,72122,12
4714,57.72000122,106098,16
1300,68.72000122,94465,16
1700,46.25999832,52050,13
519,38.47999954,101484,12
2014,42.91999817,61013,12
1439,59.34000015,56537,12
1671,52.79999924,110503,13
692,47.95999908,51198,12
1372,41.22000122,103451,12
1181,53.97000122,67067,14
1599,49.63000107,118464,16
2828,59.93999863,61863,13
885,53.27000046,81957,12
70,63.84999847,108950,12
4434,63.25,62613,13
2211,61.97000122,71051,17
1519,38.04999924,103779,12
461,62.36000061,51215,16
1891,42.90999985,119606,12
661,64.11000061,113892,16
2640,49.70999908,70150,13
2071,47.22999954,67066,15
309,47.59999847,100519,12
4609,65.38999939,64108,17
2974,66.16999817,65844,12
4085,63.88999939,61809,12
4045,41.04999924,95936,12
2172,55.22000122,95145,12
338,57.68999863,109223,14
3028,49.36000061,119610,12
3454,45.02000046,71088,13
3949,44.04000092,89528,12
4343,53.36999893,97160,14
3153,41.68999863,105094,13
2549,39.65000153,90912,12
1162,48.95999908,87799,17
4207,45.40000153,99501,13
2508,52.72000122,52623,15
40,48.40999985,102531,12
4626,51.09999847,86236,14
716,40.68000031,60202,12
4730,50.47000122,52534,13
4634,54.40000153,107519,16
3623,44.95999908,65157,12
974,56.22000122,87008,16
2365,50.75,59775,15
559,48.22999954,68306,16
4594,41.81000137,116839,12
2666,52.09000015,88331,13
3798,40.49000168,106285,14
2455,34.93999863,102295,12
835,66.73999786,74044,15
1329,53.47000122,65117,12
2037,56.38000107,73908,16
2342,37.54999924,103680,12
4053,51.36999893,76773,15
1161,38.54999924,86673,12
1391,36.95999908,99950,13
4282,43.63999939,56506,12
4049,37,76168,12
1597,49.27000046,62867,12
3051,45.31999969,72317,16
273,38.77000046,53308,15
3946,40.61999893,100523,16
1280,52.88000107,90757,15
3565,35.18000031,95852,13
274,44.31000137,111618,12
1040,47.31000137,59020,14
4393,45.79999924,91467,12
2985,62.72000122,115693,15
2,40.52000046,85756,15
4410,37.06999969,114228,12
2336,45.90000153,83149,12
3349,49.45000076,67524,16
178,42.68000031,73710,12
4037,36.97999954,64412,12
2548,42.38000107,98028,12
2982,38.93000031,88205,12
3420,36.43999863,108347,12
326,59.45000076,81540,15
2247,35.81000137,55902,12
1174,59.75999832,113628,16
1947,54.84000015,58990,16
4312,42.31000137,80224,16
2362,35.74000168,93028,12
1946,34.86999893,103692,12
3635,46.00999832,113244,13
706,36.06000137,57042,12
926,30.97999954,74047,12
1964,48.06999969,77015,15
2553,42.91999817,80038,14
563,54.52999878,108461,12
2311,53.93999863,75540,16
3874,66.33999634,110393,12
4218,51,103158,16
342,59.09999847,89084,16
2351,52.77000046,112934,16
4077,53.09000015,50138,12
2401,40.77999878,99952,12
4038,58.31999969,110195,12
902,58.20999908,97746,16
4358,55.58000183,114213,12
2832,39.38999939,82583,12
3911,54.22999954,101356,12
1907,52.18999863,89682,12
1235,39.20999908,115528,12
3254,44.06000137,69021,14
344,43.36999893,105488,12
4298,41.86999893,57763,12
4039,50.75,77968,14
3749,43.34000015,57957,12
160,46.25999832,110045,14
3685,54.59999847,106511,15
781,46.77999878,67539,12
825,43.65999985,106101,12
743,43.59000015,93865,12
779,38.40999985,87304,12
3183,48.34000015,111565,13
1749,59.47000122,77643,12
2947,60.27000046,100913,17
4594,56.91999817,101229,15
1198,55.59000015,89091,12
2766,53.83000183,94306,16
4106,52.18999863,108444,15
2989,49.24000168,108190,12
3848,52.74000168,115588,14
4278,67.84999847,80138,16
2266,50.5,98118,12
1800,53.79000092,77659,12
950,55.45000076,84588,13
4481,54.49000168,78199,13
4698,62.11000061,104296,16
4182,46.79000092,89247,13
4623,42.25,88251,12
3545,58.90000153,106399,13
1269,48.41999817,64129,12
622,33.74000168,76261,14
2903,52.52000046,77762,12
3260,43.81999969,67109,12
2049,62.63999939,99119,17
3925,63.18000031,102606,14
2537,56.15000153,83173,14
990,62.75,119686,16
3738,54.70000076,57567,15
1222,58.93000031,112737,16
3467,53.61999893,110625,12
4480,50.36000061,106727,12
3512,50.95999908,91823,15
3961,63.43000031,65929,13
3728,57.09000015,82935,14
2904,56.04000092,93828,12
2440,67.47000122,113298,17
453,67.48999786,119884,15
4145,43.11000061,57250,13
3224,61.18000031,98633,15
1844,65.87000275,72104,16
4111,53.04999924,54585,12
2963,56.38000107,70890,15
1962,52.86000061,68299,14
1047,59.75999832,96631,17
3786,60.43999863,85478,17
3846,45.74000168,63594,12
1696,55.84000015,54903,14
1355,42.66999817,101592,12
804,67.23000336,55304,16
2304,65.25,111176,17
3249,43.06000137,96014,12
3950,58.41999817,80944,16
740,40.74000168,106451,12
2545,62.16999817,102068,16
758,65.55000305,92439,16
1477,44.34000015,114662,12
1533,39.25,80322,12
2973,49.54999924,54396,12
2914,45.13000107,97228,12
4283,45.06000137,65578,12
638,57.74000168,97134,12
688,52.04000092,87072,12
4639,59.18000031,119170,12
4217,61.11000061,84495,14
3322,67.01999664,108551,15
401,59.29000092,113937,17
4112,43.09999847,70459,12
1635,41.06000137,108335,12
3912,37.84999847,96862,12
3618,53.75,55201,14
3206,54.59000015,91782,16
4097,58.52000046,97478,16
2996,62.45999908,107795,16
4197,48.97999954,75361,16
4398,49.38000107,78813,14
1563,56.09999847,74413,14
3412,62.65000153,109683,13
3570,38.75,71331,12
1657,54.5,62123,15
966,61.77999878,106511,12
3943,45.61000061,59528,12
1667,43.22000122,98871,12
3724,56.74000168,77613,12
2338,56.91999817,111129,13
2310,54.56999969,106459,12
3006,53.65999985,99306,15
2793,57.65000153,86912,16
1419,41.11000061,61331,13
4207,50.52999878,65272,12
2706,53.68999863,72264,16
2729,37.56999969,86746,12
3949,56.20999908,105231,12
3241,50.99000168,67143,13
2076,49.84999847,93421,12
4601,44.22000122,92931,16
4173,53.74000168,81432,12
4066,54.63000107,71078,15
1768,47.59000015,89379,12
199,57.74000168,108604,14
4528,58.02000046,107183,16
323,48.20000076,98489,12
2134,67.98000336,94431,15
1249,51.20000076,87328,16
3856,60.45000076,74645,17
1349,61.88999939,94154,12
1846,58.65999985,96462,12
4401,53.52000046,50035,12
2638,60.79999924,84214,15
2117,55.15000153,119966,12
2597,60.25999832,61274,16
476,51.45999908,70185,16
1443,52.61000061,112004,12
796,54.25,103153,15
146,41.27999878,56439,14
3189,46.75,64192,15
1371,46.22999954,111500,12
1083,42.47999954,98174,12
2778,49.66999817,97253,13
444,54.84999847,73999,16
1304,55.75,86945,14
3340,40.52999878,51141,12
2192,52.74000168,108535,12
17,62.40999985,65684,12
1920,39.86999893,98289,12
523,47.33000183,77506,12
2585,54.97999954,66837,13
3003,43.95999908,72227,12
4427,48.99000168,74452,15
3995,56.02000046,87783,16
4320,49.93999863,78212,15
1491,59.47999954,59924,16
3883,51.38999939,53329,16
2721,47.31999969,112350,16
1869,47.52999878,66853,14
4091,63.45000076,76542,14
3830,51.31000137,93217,16
4499,41.02999878,84749,12
4199,64.43000031,89895,16
4373,37.43000031,75078,12
2323,65.11000061,91418,17
548,48.63999939,83591,16
4139,47.34000015,83222,15
2667,42.43000031,59940,14
3591,46.29999924,91414,12
693,44.56999969,75885,13
663,61.77000046,62418,15
2729,42.88999939,112505,13
1242,45.18000031,100415,12
1831,51.45000076,99700,15
3132,38.43000031,51997,12
4426,47.11999893,60366,12
3522,39.56999969,84159,12
537,51.15999985,81156,12
2197,58.18999863,84685,12
3907,49.81999969,59088,15
2656,39.20999908,55554,12
3174,58.16999817,100170,17
2954,47.59000015,90883,14
2475,33.97000122,66987,12
1717,56.40999985,108262,16
1937,52.68999863,110898,15
3014,49.56999969,116487,14
552,55.38999939,82374,17
2792,66.37000275,95392,18
1759,49.84999847,96577,15
528,56.68000031,54956,14
3634,59.25999832,78772,13
2037,41.43999863,97331,12
2878,51.33000183,114385,13
545,41.29000092,66933,12
3484,47.52000046,86878,13
4366,56.84999847,51227,16
2104,54.86999893,54048,16
2393,65.62000275,107816,15
4325,55.68000031,112524,16
548,56.15999985,77836,14
3839,41.27999878,74257,12
1431,50.43000031,60482,12
4432,34.68999863,117503,12
2975,61.43000031,99328,15
4408,36.86000061,113398,12
2215,61.47000122,96838,16
1315,59.20999908,95013,16
1963,64.19000244,54209,12
1525,67.98000336,115818,16
2191,56.81999969,87995,14
4252,51,113428,13
1623,44.86000061,92796,16
191,57.34000015,51708,12
2913,57.72000122,88785,12
515,55.06000137,81362,12
4561,59.88999939,88565,16
2618,55.68999863,97715,16
2992,55.65999985,77805,12
1714,43.74000168,93392,14
4269,52.13000107,117420,15
2123,56.81999969,116640,12
2629,55.02000046,99449,16
2469,55.25,69323,15
2262,64.13999939,118134,16
2070,38.81000137,58058,12
430,60.86000061,109258,13
249,54.90999985,50762,13
2157,51.43000031,73333,12
3445,53.75999832,67220,12
2406,59.43000031,78564,12
1181,53.31999969,96606,14
1574,56.93999863,50988,16
4409,45.15999985,107475,12
1163,48.97999954,88658,12
1226,52.95000076,114284,14
969,42.15000153,91834,12
483,49.70999908,61415,14
4554,52.54000092,108679,13
998,50.15000153,65898,12
186,44.13999939,68154,12
1781,48.97000122,58119,16
4666,63.43000031,115128,15
873,64.62999725,77905,16
644,36.24000168,114175,12
4478,54.40000153,118231,13
320,36.77000046,94212,14
510,53.70000076,89733,16
3139,50.68999863,97682,15
3765,60.27999878,75188,16
4056,65.19000244,51291,17
4402,63.29999924,80592,16
2008,59.54999924,56696,14
3265,49.68999863,79630,15
3530,56.59999847,54404,13
2687,51.84999847,64841,12
2013,48.02999878,103779,12
1914,54.59000015,84943,12
3034,47.77999878,51285,13
1024,60.5,104520,16
1793,60.86999893,114101,17
396,47.04000092,55044,12
3220,57.65999985,51362,12
2588,62.90000153,73151,14
160,59.77999878,51573,16
4309,63.02000046,100766,16
721,53.49000168,106027,16
1085,58,107531,16
419,41.25,70230,13
4618,62.54999924,88733,13
3303,60.83000183,61925,16
6,44.74000168,74070,12
2335,44.95999908,105614,12
1764,56.27000046,76275,13
1680,54.27999878,113217,14
795,67.98999786,103284,15
739,46.43999863,73176,12
115,60.29000092,117790,17
959,56.02000046,119544,16
242,47.22999954,100210,16
1980,53.93999863,97664,15
3349,47.86999893,82034,16
545,59.81000137,107041,16
1862,64.12999725,79963,12
775,60.04999924,99045,16
277,50.27000046,116048,13
3077,44.86000061,89910,12
606,49.33000183,86188,12
614,49.40999985,116911,13
490,66.08000183,79852,14
892,38.79000092,90013,15
1266,44.75999832,85965,18
3650,57.86000061,106239,15
4529,43.40000153,56670,15
1151,59.52999878,71516,14
4031,52.52999878,87672,12
190,48,103143,12
4420,34.61000061,56229,12
1214,39.59000015,116938,12
279,40.41999817,58456,12
2758,54.15000153,99567,14
1244,59.93999863,113694,13
1598,62.50999832,119882,16
2900,62.25999832,55303,14
496,50.15999985,51005,12
4389,59.41999817,103944,12
505,62.45999908,108451,16
2468,64.19000244,108203,16
893,48.59000015,111032,16
4536,38.45999908,70300,12
1088,39.56999969,111641,12
541,45.38000107,95647,14
1684,42.29999924,70905,13
3271,43.29999924,58324,12
1345,40.18999863,79083,12
31,58.88000107,101554,14
61,58.99000168,51628,15
171,60.59999847,69089,15
1479,59.22999954,92212,14
1640,43.61000061,68827,12
3746,55.63999939,59659,14
4027,63.20999908,62219,12
3762,38.43000031,82340,12
1137,54.83000183,58012,12
4120,58.97000122,105987,16
4042,48.65999985,97128,16
3733,65.73999786,68260,18
3479,40.43999863,119987,15
640,46.18999863,81465,13
1775,40.43000031,91190,12
3283,48.63000107,102719,16
467,44.43999863,99249,13
1751,35.84999847,119196,13
1809,43.54000092,96044,12
1914,44.5,113649,12
2188,59.70999908,119221,17
1159,51.70999908,57293,16
4202,63.18000031,57953,14
3060,35.56000137,72153,12
119,37.25,102992,13
2738,42.65000153,82653,12
3952,45.59999847,84947,15
4342,38.56999969,65115,13
900,38.27999878,62140,15
806,37.29999924,108266,12
22,35.59999847,102594,16
3707,38.02999878,65843,12
4414,58.5,72675,12
2628,39.84999847,63252,12
1426,49.34999847,51435,14
1113,53.22000122,61362,12
3180,42.88999939,70704,12
738,44.88999939,116129,16
84,45.88000107,62570,16
2066,48.54999924,119914,15
3347,37.97000122,81241,12
3253,40.15999985,107782,13
1666,42.95999908,83486,14
2195,62.13999939,116780,16
4704,40.61999893,51472,15
407,57.72000122,91391,17
2128,59.06000137,74040,16
2829,67.83999634,110879,12
3277,54.84000015,65010,15
4476,45.56000137,111828,12
3593,47.15000153,112472,12
1348,38.45000076,88517,14
2086,60.90000153,65933,15
729,60.65000153,87219,13
1432,47.16999817,73523,15
755,64.33000183,84372,16
3510,47.31999969,110996,14
2214,44.09999847,80053,15
3687,44.77000046,55097,12
1916,51.36000061,83109,16
1016,52.09000015,105040,18
3650,51.65000153,94676,16
216,39.45999908,116435,12
1409,35.38000107,108095,12
3411,38.40999985,78584,16
531,58.95999908,102171,15
3155,59.45000076,109538,15
23,43.90999985,106366,16
2355,41.04000092,77626,13
4649,47.72999954,92386,12
3001,34.41999817,86503,12
2609,39.34000015,71451,12
2694,57.29000092,73964,16
4121,36.77999878,86448,12
1612,50.38000107,68516,16
1992,60.11999893,87735,13
2827,52.61999893,69826,12
4336,35.06999969,91215,13
547,41.91999817,117597,12
2141,37.84999847,81822,12
1334,58.52999878,93205,14
1356,47.81000137,80081,15
1836,55.93999863,99637,17
2308,51.95000076,97866,14
798,53.22999954,110164,13
138,62.00999832,102049,15
3016,41.36000061,56993,12
3687,39.99000168,94959,13
2010,42.77999878,107387,12
1365,55.09000015,63279,12
3878,37.77000046,70717,16
1315,68.09999847,105558,16
3519,59.52000046,92449,16
815,39.24000168,112263,14
4138,47.56000137,96599,12
3591,55.04000092,94426,12
216,43.81999969,60686,12
245,47.13000107,81382,14
1241,43.15999985,115405,12
838,53.93000031,107825,14
242,48.63000107,106141,16
3493,37.18999863,103956,15
1015,42.90000153,96154,12
3865,50.00999832,52583,12
497,44.18000031,109796,12
3874,52.43000031,56863,12
2455,49.43999863,111853,14
2394,35.06000137,84281,12
4224,37.72000122,111314,12
1991,39.29999924,94546,13
1089,49.88000107,109946,15
3256,38.95000076,113059,18
3642,47.31000137,50599,16
3726,41.63000107,110541,12
3058,42.43999863,104719,12
684,37.25999832,84559,13
2434,53.04999924,82883,12
1683,56.11999893,57810,12
1109,39.83000183,96045,12
4676,45.65000153,52155,13
938,46.81000137,115490,13
2359,42.99000168,68840,15
49,65.06999969,78276,17
4164,42.84000015,74963,13
3662,50.41999817,86237,16
3066,59.22999954,90958,15
4695,43.04000092,94594,12
2641,41.04000092,104191,14
3255,41.79999924,92223,12
1587,40.72000122,71441,13
4616,47.04999924,95891,14
1901,38.86999893,98088,12
2514,49.93000031,113923,12
2694,55.47999954,90804,18
4083,54.24000168,79180,14
890,53.06000137,73186,12
1244,37.08000183,102722,12
212,37.25,81146,12
668,36.09000015,88655,12
945,60,56589,13
222,44.47999954,90530,12
4474,43.65000153,109667,12
4499,52.36000061,102796,13
2505,48.93999863,110906,15
548,36.31999969,97710,12
2016,53.40999985,105304,16
1642,34.83000183,63444,12
3650,43.95000076,59841,15
1658,40.83000183,50436,13
2312,50.58000183,59034,13
177,57.22999954,117427,12
1353,62.74000168,118678,14
2226,48.58000183,110594,12
2706,43.52000046,85631,15
3837,41.72000122,118166,12
4158,48.54000092,119672,14
3896,49.45000076,90540,15
546,40.33000183,106613,13
1768,47.88999939,53789,16
131,48.29000092,67975,12
3580,45.91999817,111467,16
1512,50.79999924,110754,18
590,49.81000137,89481,12
3816,48.59000015,98896,12
2323,37.40000153,67647,12
2373,43.06000137,119834,17
2842,38.86000061,65230,12
896,32.20000076,52210,12
953,33.5,69665,12
3768,38.81000137,83326,12
90,37.75999832,75774,12
3861,63.68000031,63868,16
3595,45.13000107,77655,12
1880,34.18000031,96405,13
1828,45.88999939,87323,12
454,36.52000046,89705,12
971,38.45999908,80740,12
953,38.34999847,91037,12
258,33.34999847,85630,12
1244,45.33000183,89735,12
2713,44.58000183,111179,16
2309,60.29999924,109992,15
2611,42,52180,16
480,51.38999939,65297,17
477,50.88000107,81273,16
1126,41.15000153,88362,12
3284,45.97999954,89608,17
416,57.27999878,54634,17
1192,49.56000137,97770,12
3758,61.38000107,66619,15
3525,53.09000015,84009,16
775,49.04999924,75553,12
855,40.47000122,92415,14
3838,36.15999985,103385,12
1933,54.93999863,90582,15
2948,38.29000092,116528,12
2280,36.43000031,98379,13
4261,45.06999969,74873,12
4587,37.15999985,89918,14
2094,66.73000336,60020,16
416,48.25999832,60557,14
4297,38.00999832,101528,12
3620,54.81999969,55408,14
4425,53.79000092,63885,16
935,50.13000107,73209,15
2483,52.06000137,80494,12
2406,63.77999878,67524,12
3560,43.74000168,68525,12
4476,57.75,61027,16
3805,61.79000092,55527,13
3038,65.59999847,58215,15
757,61.77000046,88936,16
1704,59.45999908,69601,15
951,55.97999954,93440,16
276,59.83000183,88364,16
